PROJECTID,cohort_col,TESTNAME,UNITS,n,omnibus_pval,omnibus_qval_fdr_bh,outlier_handling,gba_included,log_transform,pd_only
PPMI 256,HEURISTIC,RPS6KB2 (UniProt:Q9UBS0),Relative Autoantigen Quantity,34.0,0.7752641104112254,0.9634892331987672,none,False,False,True
PPMI 256,HEURISTIC,RPS6KL1 (UniProt:Q9Y6S9),Relative Autoantigen Quantity,34.0,0.5599365623055351,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,RPS7 (UniProt:P62081),Relative Autoantigen Quantity,34.0,0.2146566654681819,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,RRAGC (UniProt:Q9HB90),Relative Autoantigen Quantity,34.0,0.2763448777266527,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,RRAS (UniProt:P10301),Relative Autoantigen Quantity,34.0,0.969850104016104,0.9999051015254186,none,False,False,True
PPMI 256,HEURISTIC,RRAS2 (UniProt:P62070),Relative Autoantigen Quantity,34.0,0.790360486859346,0.9689580847525184,none,False,False,True
PPMI 256,HEURISTIC,RTFDC1 (UniProt:Q9BY42),Relative Autoantigen Quantity,34.0,0.8972049640192012,0.9848561357046898,none,False,False,True
PPMI 256,HEURISTIC,RUFY1 (UniProt:Q96T51),Relative Autoantigen Quantity,34.0,0.9028626963984734,0.9856583906847431,none,False,False,True
PPMI 256,HEURISTIC,RUNX1T1 (UniProt:Q06455),Relative Autoantigen Quantity,34.0,0.1803005244801057,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,RUVBL1 (UniProt:Q9Y265),Relative Autoantigen Quantity,34.0,0.0725964880069455,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,RXRB (UniProt:P28702),Relative Autoantigen Quantity,34.0,0.3508397651160649,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,S100A6 (UniProt:P06703),Relative Autoantigen Quantity,34.0,0.1209542873824254,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,S100A7 (UniProt:P31151),Relative Autoantigen Quantity,34.0,0.8749610271156076,0.9806629975869025,none,False,False,True
PPMI 256,HEURISTIC,S100A8 (UniProt:P05109),Relative Autoantigen Quantity,34.0,0.5171123240623016,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,S100A9 (UniProt:P06702),Relative Autoantigen Quantity,34.0,0.9320016959926836,0.9856583906847431,none,False,False,True
PPMI 256,HEURISTIC,S100P (UniProt:P25815),Relative Autoantigen Quantity,34.0,0.6280062834826525,0.9593091741136908,none,False,False,True
PPMI 256,HEURISTIC,SAGE1 (UniProt:Q9NXZ1),Relative Autoantigen Quantity,34.0,0.4979667538517738,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SART3 (UniProt:Q15020),Relative Autoantigen Quantity,34.0,0.1867962051884406,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SAV1 (UniProt:Q9H4B6),Relative Autoantigen Quantity,34.0,0.2118927911499741,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SBDS (UniProt:Q9Y3A5),Relative Autoantigen Quantity,34.0,0.5990290486162532,0.9528295091635116,none,False,False,True
PPMI 256,HEURISTIC,SCAND1 (UniProt:P57086),Relative Autoantigen Quantity,34.0,0.5722962885033075,0.9463528118883724,none,False,False,True
PPMI 256,HEURISTIC,SCEL (UniProt:O95171),Relative Autoantigen Quantity,34.0,0.685914625461861,0.9631645826092572,none,False,False,True
PPMI 256,HEURISTIC,SCFD1 (UniProt:Q8WVM8),Relative Autoantigen Quantity,34.0,0.5016280117127924,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SCGB1D2 (UniProt:O95969),Relative Autoantigen Quantity,34.0,0.3007290359168593,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SCMH1 (UniProt:Q96GD3),Relative Autoantigen Quantity,34.0,0.5722792745612569,0.9463528118883724,none,False,False,True
PPMI 256,HEURISTIC,SCP2 (UniProt:P22307),Relative Autoantigen Quantity,34.0,0.773466919315683,0.9634892331987672,none,False,False,True
PPMI 256,HEURISTIC,SCYL3 (UniProt:Q8IZE3),Relative Autoantigen Quantity,34.0,0.3333314942971254,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SDCCAG3 (UniProt:Q96C92),Relative Autoantigen Quantity,34.0,0.5948127019480782,0.9528295091635116,none,False,False,True
PPMI 256,HEURISTIC,SDCCAG8 (UniProt:Q86SQ7),Relative Autoantigen Quantity,34.0,0.6335543583475456,0.960185839902542,none,False,False,True
PPMI 256,HEURISTIC,SDHB (UniProt:P21912),Relative Autoantigen Quantity,34.0,0.346596866196701,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SDHC (UniProt:Q99643),Relative Autoantigen Quantity,34.0,0.3315607892893537,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SEC14L2 (UniProt:O76054),Relative Autoantigen Quantity,34.0,0.5105895388899088,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SECISBP2 (UniProt:Q96T21),Relative Autoantigen Quantity,34.0,0.314600734371739,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SEMG1 (UniProt:P04279),Relative Autoantigen Quantity,34.0,0.9055150388126696,0.9856583906847431,none,False,False,True
PPMI 256,HEURISTIC,SEPTIN4 (UniProt:O43236),Relative Autoantigen Quantity,34.0,0.6500986323295015,0.961082032169359,none,False,False,True
PPMI 256,HEURISTIC,SEPTIN5 (UniProt:Q99719),Relative Autoantigen Quantity,34.0,0.882454311980858,0.9813131926469468,none,False,False,True
PPMI 256,HEURISTIC,SEPTIN6 (UniProt:Q14141),Relative Autoantigen Quantity,34.0,0.0849998040512641,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SEPTIN9 (UniProt:Q9UHD8),Relative Autoantigen Quantity,34.0,0.9633635458145032,0.9977501977565716,none,False,False,True
PPMI 256,HEURISTIC,SERPINB5 (UniProt:P36952),Relative Autoantigen Quantity,34.0,0.2489461727534663,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SERPINE2 (UniProt:P07093),Relative Autoantigen Quantity,34.0,0.6832327826422895,0.9631645826092572,none,False,False,True
PPMI 256,HEURISTIC,SERPINF2 (UniProt:P08697),Relative Autoantigen Quantity,34.0,0.3950521264889512,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SET (UniProt:Q01105),Relative Autoantigen Quantity,34.0,0.3889196357372171,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SFN (UniProt:P31947),Relative Autoantigen Quantity,34.0,0.1595066917413618,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SGK1 (UniProt:O00141),Relative Autoantigen Quantity,34.0,0.270571239067605,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SGK2 (UniProt:Q9HBY8),Relative Autoantigen Quantity,34.0,0.4845640186640718,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SGK3 (UniProt:Q96BR1),Relative Autoantigen Quantity,34.0,0.0586813714374914,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SGO1 (UniProt:Q5FBB7),Relative Autoantigen Quantity,34.0,0.9183620147799624,0.9856583906847431,none,False,False,True
PPMI 256,HEURISTIC,SGSM3 (UniProt:Q96HU1),Relative Autoantigen Quantity,34.0,0.6495195749628936,0.961082032169359,none,False,False,True
PPMI 256,HEURISTIC,SH2B1 (UniProt:Q9NRF2),Relative Autoantigen Quantity,34.0,0.6207639839281267,0.9559516828267032,none,False,False,True
PPMI 256,HEURISTIC,SH2D1A (UniProt:O60880),Relative Autoantigen Quantity,34.0,0.963234441799304,0.9977501977565716,none,False,False,True
PPMI 256,HEURISTIC,SH3BGRL3 (UniProt:Q9H299),Relative Autoantigen Quantity,34.0,0.9103042050059672,0.9856583906847431,none,False,False,True
PPMI 256,HEURISTIC,SH3GL1 (UniProt:Q99961),Relative Autoantigen Quantity,34.0,0.2020537885014731,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SH3GLB1 (UniProt:Q9Y371),Relative Autoantigen Quantity,34.0,0.2527003675165012,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SHPK (UniProt:Q9UHJ6),Relative Autoantigen Quantity,34.0,0.8976083291859185,0.9848561357046898,none,False,False,True
PPMI 256,HEURISTIC,SIAH1 (UniProt:Q8IUQ4),Relative Autoantigen Quantity,34.0,0.8555482518764252,0.9771249336240232,none,False,False,True
PPMI 256,HEURISTIC,SIK2 (UniProt:Q9H0K1),Relative Autoantigen Quantity,34.0,0.1490114751627491,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SIVA1 (UniProt:O15304),Relative Autoantigen Quantity,34.0,0.1711105215360118,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SIX1 (UniProt:Q15475),Relative Autoantigen Quantity,34.0,0.8326136852277742,0.9718715098499884,none,False,False,True
PPMI 256,HEURISTIC,SKAP1 (UniProt:Q86WV1),Relative Autoantigen Quantity,34.0,0.5030033113336666,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SLA (UniProt:Q13239),Relative Autoantigen Quantity,34.0,0.190058968144167,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SLA2 (UniProt:Q9H6Q3),Relative Autoantigen Quantity,34.0,0.4834868263487345,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SLC25A6 (UniProt:P12236),Relative Autoantigen Quantity,34.0,0.2328680889517809,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SLCO6A1 (UniProt:Q86UG4),Relative Autoantigen Quantity,34.0,0.4476832890788836,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SMAD2 (UniProt:Q15796),Relative Autoantigen Quantity,34.0,0.4512432572071166,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SMAD4 (UniProt:Q13485),Relative Autoantigen Quantity,34.0,0.6103474037872313,0.9539783334192222,none,False,False,True
PPMI 256,HEURISTIC,SMAD5 (UniProt:Q99717),Relative Autoantigen Quantity,34.0,0.8863753928684981,0.9815140754661904,none,False,False,True
PPMI 256,HEURISTIC,SMAD9 (UniProt:O15198),Relative Autoantigen Quantity,34.0,0.0677522653033062,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SMARCD1 (UniProt:Q96GM5),Relative Autoantigen Quantity,34.0,0.0208472147214292,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SMN2 (UniProt:Q16637),Relative Autoantigen Quantity,34.0,0.6564799954412605,0.9631645826092572,none,False,False,True
PPMI 256,HEURISTIC,SNCA (UniProt:P37840),Relative Autoantigen Quantity,34.0,0.7350093503435973,0.9634892331987672,none,False,False,True
PPMI 256,HEURISTIC,SNRNP70 (UniProt:P08621),Relative Autoantigen Quantity,34.0,0.757467718759753,0.9634892331987672,none,False,False,True
PPMI 256,HEURISTIC,SNRPA (UniProt:P09012),Relative Autoantigen Quantity,34.0,0.5940795163141688,0.9528295091635116,none,False,False,True
PPMI 256,HEURISTIC,SNRPB (UniProt:P14678),Relative Autoantigen Quantity,34.0,0.5891584603038285,0.952490631814114,none,False,False,True
PPMI 256,HEURISTIC,SNRPD1 (UniProt:P62314),Relative Autoantigen Quantity,34.0,0.1948047159714723,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SNRPD2 (UniProt:P62316),Relative Autoantigen Quantity,34.0,0.1456541695967626,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SNRPD3 (UniProt:P62318),Relative Autoantigen Quantity,34.0,0.5189971463979002,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SNX6 (UniProt:Q9UNH7),Relative Autoantigen Quantity,34.0,0.730342020506234,0.9634892331987672,none,False,False,True
PPMI 256,HEURISTIC,SOCS2 (UniProt:O14508),Relative Autoantigen Quantity,34.0,0.1859585919119057,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SOCS3 (UniProt:O14543),Relative Autoantigen Quantity,34.0,0.2919236498058528,0.937893110189392,none,False,False,True
PPMI 256,HEURISTIC,SOCS5 (UniProt:O75159),Relative Autoantigen Quantity,34.0,0.6705028425214437,0.9631645826092572,none,False,False,True
PPMI 256,HEURISTIC,SOCS6 (UniProt:O14544),Relative Autoantigen Quantity,34.0,0.9117866518769634,0.9856583906847431,none,False,False,True
PPMI 256,HEURISTIC,SOD1 (UniProt:P00441),Relative Autoantigen Quantity,34.0,0.1489668456832229,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SOD2 (UniProt:P04179),Relative Autoantigen Quantity,34.0,0.7898188213201597,0.9689580847525184,none,False,False,True
PPMI 256,HEURISTIC,SORD (UniProt:Q00796),Relative Autoantigen Quantity,34.0,0.998005487919471,0.9999051015254186,none,False,False,True
PPMI 256,HEURISTIC,SOX1 (UniProt:O00570),Relative Autoantigen Quantity,34.0,0.8000714407914697,0.9717280208931508,none,False,False,True
PPMI 256,HEURISTIC,SOX10 (UniProt:P56693),Relative Autoantigen Quantity,34.0,0.7114559463368395,0.9634892331987672,none,False,False,True
PPMI 256,HEURISTIC,SOX15 (UniProt:O60248),Relative Autoantigen Quantity,34.0,0.3128109615653722,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SOX2 (UniProt:P48431),Relative Autoantigen Quantity,34.0,0.9701964125803724,0.9999051015254186,none,False,False,True
PPMI 256,HEURISTIC,SP1 (UniProt:P08047),Relative Autoantigen Quantity,34.0,0.3855150159154655,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SP110 (UniProt:Q9HB58),Relative Autoantigen Quantity,34.0,0.1032393155115799,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SP2 (UniProt:Q02086),Relative Autoantigen Quantity,34.0,0.0931231597913865,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SPA17 (UniProt:Q15506),Relative Autoantigen Quantity,34.0,0.002769304131723,0.6498089096859159,none,False,False,True
PPMI 256,HEURISTIC,SPACA3 (UniProt:Q8IXA5),Relative Autoantigen Quantity,34.0,0.3061110874383135,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SPAG4 (UniProt:Q9NPE6),Relative Autoantigen Quantity,34.0,0.9915795272725376,0.9999051015254186,none,False,False,True
PPMI 256,HEURISTIC,SPAG9 (UniProt:O60271),Relative Autoantigen Quantity,34.0,0.3122390072913724,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SPANXA1 (UniProt:Q9NS26),Relative Autoantigen Quantity,34.0,0.5294300987652174,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SPANXB1 (UniProt:Q9NS25),Relative Autoantigen Quantity,34.0,0.7901485490687002,0.9689580847525184,none,False,False,True
PPMI 256,HEURISTIC,SPANXC (UniProt:Q9NY87),Relative Autoantigen Quantity,34.0,0.5413739022748613,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SPANXD (UniProt:Q9BXN6),Relative Autoantigen Quantity,34.0,0.1818121687230754,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SPANXN1 (UniProt:Q5VSR9),Relative Autoantigen Quantity,34.0,0.4345433490824752,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SPANXN2 (UniProt:Q5MJ10),Relative Autoantigen Quantity,34.0,0.4276193923188337,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SPANXN4 (UniProt:Q5MJ08),Relative Autoantigen Quantity,34.0,0.8259647119588188,0.9717280208931508,none,False,False,True
PPMI 256,HEURISTIC,SPARC (UniProt:P09486),Relative Autoantigen Quantity,34.0,0.2384888502377117,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SPARCL1 (UniProt:Q14515),Relative Autoantigen Quantity,34.0,0.4345895705076334,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SPATA19 (UniProt:Q7Z5L4),Relative Autoantigen Quantity,34.0,0.0575628676471262,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SPATA25 (UniProt:Q9BR10),Relative Autoantigen Quantity,34.0,0.7675691290138287,0.9634892331987672,none,False,False,True
PPMI 256,HEURISTIC,SPATS1 (UniProt:Q496A3),Relative Autoantigen Quantity,34.0,0.9857739316191478,0.9999051015254186,none,False,False,True
PPMI 256,HEURISTIC,SPDEF (UniProt:O95238),Relative Autoantigen Quantity,34.0,0.5780782050034841,0.9467935809167956,none,False,False,True
PPMI 256,HEURISTIC,SPEG (UniProt:Q15772),Relative Autoantigen Quantity,34.0,0.164972392982166,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SPG20 (UniProt:Q8N0X7),Relative Autoantigen Quantity,34.0,0.8143372552924688,0.9717280208931508,none,False,False,True
PPMI 256,HEURISTIC,SPIB (UniProt:Q01892),Relative Autoantigen Quantity,34.0,0.217228130990228,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SPIC (UniProt:Q8N5J4),Relative Autoantigen Quantity,34.0,0.1958238100377461,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SPO11 (UniProt:Q9Y5K1),Relative Autoantigen Quantity,34.0,0.3697679989169303,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SQSTM1 (UniProt:Q13501),Relative Autoantigen Quantity,34.0,0.4525549675873643,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SRC (UniProt:P12931),Relative Autoantigen Quantity,34.0,0.5367460631633909,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SRM (UniProt:P19623),Relative Autoantigen Quantity,34.0,0.7346025817370727,0.9634892331987672,none,False,False,True
PPMI 256,HEURISTIC,SRP19 (UniProt:P09132),Relative Autoantigen Quantity,34.0,0.1101419811755521,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SRP54 (UniProt:P61011),Relative Autoantigen Quantity,34.0,0.6791695318427766,0.9631645826092572,none,False,False,True
PPMI 256,HEURISTIC,SRPK1 (UniProt:Q96SB4),Relative Autoantigen Quantity,34.0,0.1773456446756603,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SRPK2 (UniProt:P78362),Relative Autoantigen Quantity,34.0,0.2665995078251679,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SRPX2 (UniProt:O60687),Relative Autoantigen Quantity,34.0,0.4751110519984733,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SRSF5 (UniProt:Q13243),Relative Autoantigen Quantity,34.0,0.0278763069960818,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SS18L1 (UniProt:O75177),Relative Autoantigen Quantity,34.0,0.2520273068864108,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SSB (UniProt:P05455),Relative Autoantigen Quantity,34.0,0.8991811055398353,0.9848561357046898,none,False,False,True
PPMI 256,HEURISTIC,SSBP4 (UniProt:Q9BWG4),Relative Autoantigen Quantity,34.0,0.3766287272429144,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SSNA1 (UniProt:O43805),Relative Autoantigen Quantity,34.0,0.4941429097915451,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SSX1 (UniProt:Q16384),Relative Autoantigen Quantity,34.0,0.1271566084708185,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SSX2 (UniProt:Q16385),Relative Autoantigen Quantity,34.0,0.0615768385236474,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SSX2B (UniProt:Q16385),Relative Autoantigen Quantity,34.0,0.2762739545742797,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SSX3 (UniProt:Q99909),Relative Autoantigen Quantity,34.0,0.0344694985402059,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,SSX4 (UniProt:O60224),Relative Autoantigen Quantity,34.0,0.3253576845880561,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,SSX4B (UniProt:O60224),Relative Autoantigen Quantity,34.0,0.6166393362621752,0.954249372865716,none,False,False,True
PPMI 256,HEURISTIC,SSX5 (UniProt:O60225),Relative Autoantigen Quantity,34.0,0.8362885659552787,0.9719057522801452,none,False,False,True
PPMI 256,HEURISTIC,SSX7 (UniProt:Q7RTT5),Relative Autoantigen Quantity,34.0,0.1783643525004312,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,STAM (UniProt:Q92783),Relative Autoantigen Quantity,34.0,0.9441631647860932,0.9911311458495056,none,False,False,True
PPMI 256,HEURISTIC,STAM2 (UniProt:O75886),Relative Autoantigen Quantity,34.0,0.6877350875888624,0.9631645826092572,none,False,False,True
PPMI 256,HEURISTIC,STAP1 (UniProt:Q9ULZ2),Relative Autoantigen Quantity,34.0,0.4550206651659459,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,STARD7 (UniProt:Q9NQZ5),Relative Autoantigen Quantity,34.0,0.0180767809028326,0.9357614214454604,none,False,False,True
PPMI 256,HEURISTIC,STAT1 (UniProt:P42224),Relative Autoantigen Quantity,34.0,0.7701690763633853,0.9634892331987672,none,False,False,True
PPMI 256,HEURISTIC,STAT3 (UniProt:P40763),Relative Autoantigen Quantity,34.0,0.8766121961443628,0.9806629975869025,none,False,False,True
PPMI 256,HEURISTIC,STAT4 (UniProt:Q14765),Relative Autoantigen Quantity,34.0,0.4486193472870121,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,STAT5A (UniProt:P42229),Relative Autoantigen Quantity,34.0,0.888899102094603,0.9821759146807364,none,False,False,True
PPMI 256,HEURISTIC,STAU1 (UniProt:O95793),Relative Autoantigen Quantity,34.0,0.3979414190652736,0.9431552845134128,none,False,False,True
PPMI 256,HEURISTIC,STIP1 (UniProt:P31948),Relative Autoantigen Quantity,34.0,0.6476415870721667,0.961082032169359,none,False,False,True
PPMI 256,HEURISTIC,STK10 (UniProt:O94804),Relative Autoantigen Quantity,34.0,0.2528180592610954,0.9357614214454604,none,False,False,True
